time,total_load,latitude,longitude,temperature
2020-01-03 23:00:00,18085.0,52.0,19.555555555555557,3.1766666666666667
2020-01-04 00:00:00,17018.0,52.0,19.555555555555557,3.227777777777778
2020-01-04 01:00:00,16306.0,52.0,19.555555555555557,3.3155555555555556
2020-01-04 02:00:00,15911.0,52.0,19.555555555555557,3.566666666666667
2020-01-04 03:00:00,15838.0,52.0,19.555555555555557,3.6344444444444446
2020-01-04 04:00:00,15795.0,52.0,19.555555555555557,3.517777777777778
2020-01-04 05:00:00,16065.0,52.0,19.555555555555557,3.36
2020-01-04 06:00:00,17041.0,52.0,19.555555555555557,3.267777777777778
2020-01-04 07:00:00,17799.0,52.0,19.555555555555557,3.318888888888889
2020-01-04 08:00:00,18583.0,52.0,19.555555555555557,3.4722222222222223
2020-01-04 09:00:00,19737.0,52.0,19.555555555555557,3.5644444444444443
